"REF_DATE","GEO","DGUID","Sex","Age group","Disability","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Unemployed","Number","223","units ","0","v91874372","3.1.1.1.3","8360","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Not in labour force","Number","223","units ","0","v91874373","3.1.1.1.4","18320","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Participation rate","Percent","239","units ","0","v91874374","3.1.1.1.5","81.1","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91874375","3.1.1.1.6","81.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Employment Rate","Percent","239","units ","0","v91874376","3.1.1.1.7","72.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91874377","3.1.1.1.8","73.3","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Unemployment rate","Percent","239","units ","0","v91874378","3.1.1.1.9","10.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91874379","3.1.1.1.10","10.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91874380","3.1.1.2.1","11500","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Employed","Number","223","units ","0","v91874381","3.1.1.2.2","5610","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91874382","3.1.1.2.3","850","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91874383","3.1.1.2.4","4490","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91874384","3.1.1.2.5","59.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91874385","3.1.1.2.6","61.3","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91874386","3.1.1.2.7","51.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91874387","3.1.1.2.8","53.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91874388","3.1.1.2.9","13.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874389","3.1.1.2.10","14.1","E","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91874390","3.1.1.3.1","86120","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Employed","Number","223","units ","0","v91874391","3.1.1.3.2","64690","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91874392","3.1.1.3.3","7510","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91874393","3.1.1.3.4","13840","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91874394","3.1.1.3.5","83.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91874395","3.1.1.3.6","84.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91874396","3.1.1.3.7","75.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91874397","3.1.1.3.8","76.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91874398","3.1.1.3.9","10.4","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Total, 15 to 64 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874399","3.1.1.3.10","10.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Total labour force","Number","223","units ","0","v91874400","3.1.2.1.1","20160","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Employed","Number","223","units ","0","v91874401","3.1.2.1.2","11110","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Unemployed","Number","223","units ","0","v91874402","3.1.2.1.3","2420","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Not in labour force","Number","223","units ","0","v91874403","3.1.2.1.4","6590","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Participation rate","Percent","239","units ","0","v91874404","3.1.2.1.5","67.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91874405","3.1.2.1.6","67.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Employment Rate","Percent","239","units ","0","v91874406","3.1.2.1.7","55.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91874407","3.1.2.1.8","55.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Unemployment rate","Percent","239","units ","0","v91874408","3.1.2.1.9","17.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91874409","3.1.2.1.10","17.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91874410","3.1.2.2.1","870","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Employed","Number","223","units ","0","v91874411","3.1.2.2.2","320","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91874412","3.1.2.2.3","","F","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91874413","3.1.2.2.4","380","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91874414","3.1.2.2.5","55.4","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91874415","3.1.2.2.6","54.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91874416","3.1.2.2.7","38.6","E","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91874417","3.1.2.2.8","38.9","E","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91874418","3.1.2.2.9","","F","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874419","3.1.2.2.10","","F","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91874420","3.1.2.3.1","19290","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Employed","Number","223","units ","0","v91874421","3.1.2.3.2","10790","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91874422","3.1.2.3.3","2290","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91874423","3.1.2.3.4","6210","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91874424","3.1.2.3.5","67.8","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91874425","3.1.2.3.6","67.8","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91874426","3.1.2.3.7","55.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91874427","3.1.2.3.8","55.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91874428","3.1.2.3.9","17.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","15 to 24 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874429","3.1.2.3.10","17.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Total labour force","Number","223","units ","0","v91874430","3.1.3.1.1","15860","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Employed","Number","223","units ","0","v91874431","3.1.3.1.2","13080","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Unemployed","Number","223","units ","0","v91874432","3.1.3.1.3","1350","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Not in labour force","Number","223","units ","0","v91874433","3.1.3.1.4","1390","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Participation rate","Percent","239","units ","0","v91874434","3.1.3.1.5","91.3","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91874435","3.1.3.1.6","91.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Employment Rate","Percent","239","units ","0","v91874436","3.1.3.1.7","82.7","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91874437","3.1.3.1.8","82.7","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Unemployment rate","Percent","239","units ","0","v91874438","3.1.3.1.9","9.4","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91874439","3.1.3.1.10","9.3","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91874440","3.1.3.2.1","1110","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Employed","Number","223","units ","0","v91874441","3.1.3.2.2","610","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91874442","3.1.3.2.3","","F","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91874443","3.1.3.2.4","380","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91874444","3.1.3.2.5","65.1","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91874445","3.1.3.2.6","64.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91874446","3.1.3.2.7","57.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91874447","3.1.3.2.8","56.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91874448","3.1.3.2.9","","F","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874449","3.1.3.2.10","","F","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91874450","3.1.3.3.1","14750","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Employed","Number","223","units ","0","v91874451","3.1.3.3.2","12470","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91874452","3.1.3.3.3","1260","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91874453","3.1.3.3.4","1010","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91874454","3.1.3.3.5","93.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91874455","3.1.3.3.6","93.1","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91874456","3.1.3.3.7","84.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91874457","3.1.3.3.8","84.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91874458","3.1.3.3.9","9.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","25 to 34 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874459","3.1.3.3.10","9.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Total labour force","Number","223","units ","0","v91874460","3.1.4.1.1","18360","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Employed","Number","223","units ","0","v91874461","3.1.4.1.2","15130","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Unemployed","Number","223","units ","0","v91874462","3.1.4.1.3","1300","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Not in labour force","Number","223","units ","0","v91874463","3.1.4.1.4","1820","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Participation rate","Percent","239","units ","0","v91874464","3.1.4.1.5","90.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91874465","3.1.4.1.6","90.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Employment Rate","Percent","239","units ","0","v91874466","3.1.4.1.7","82.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91874467","3.1.4.1.8","82.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Unemployment rate","Percent","239","units ","0","v91874468","3.1.4.1.9","7.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91874469","3.1.4.1.10","7.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91874470","3.1.4.2.1","1740","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Employed","Number","223","units ","0","v91874471","3.1.4.2.2","1050","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91874472","3.1.4.2.3","","F","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91874473","3.1.4.2.4","540","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91874474","3.1.4.2.5","66.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91874475","3.1.4.2.6","66.7","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91874476","3.1.4.2.7","64.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91874477","3.1.4.2.8","64.3","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91874478","3.1.4.2.9","","F","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874479","3.1.4.2.10","","F","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91874480","3.1.4.3.1","16610","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Employed","Number","223","units ","0","v91874481","3.1.4.3.2","14080","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91874482","3.1.4.3.3","1260","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91874483","3.1.4.3.4","1270","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91874484","3.1.4.3.5","92.4","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91874485","3.1.4.3.6","92.3","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91874486","3.1.4.3.7","84.8","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91874487","3.1.4.3.8","84.8","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91874488","3.1.4.3.9","8.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","35 to 44 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874489","3.1.4.3.10","8.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Total labour force","Number","223","units ","0","v91874490","3.1.5.1.1","23230","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Employed","Number","223","units ","0","v91874491","3.1.5.1.2","18580","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Unemployed","Number","223","units ","0","v91874492","3.1.5.1.3","1600","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Not in labour force","Number","223","units ","0","v91874493","3.1.5.1.4","2870","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Participation rate","Percent","239","units ","0","v91874494","3.1.5.1.5","87.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91874495","3.1.5.1.6","87.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Employment Rate","Percent","239","units ","0","v91874496","3.1.5.1.7","80.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91874497","3.1.5.1.8","80.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Unemployment rate","Percent","239","units ","0","v91874498","3.1.5.1.9","7.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91874499","3.1.5.1.10","7.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91874500","3.1.5.2.1","3080","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Employed","Number","223","units ","0","v91874501","3.1.5.2.2","1860","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91874502","3.1.5.2.3","170","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91874503","3.1.5.2.4","890","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91874504","3.1.5.2.5","69.4","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91874505","3.1.5.2.6","69.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91874506","3.1.5.2.7","63.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91874507","3.1.5.2.8","63.8","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91874508","3.1.5.2.9","8.4","E","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874509","3.1.5.2.10","8.3","E","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91874510","3.1.5.3.1","20160","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Employed","Number","223","units ","0","v91874511","3.1.5.3.2","16730","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91874512","3.1.5.3.3","1440","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91874513","3.1.5.3.4","1980","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91874514","3.1.5.3.5","90.1","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91874515","3.1.5.3.6","90.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91874516","3.1.5.3.7","83.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91874517","3.1.5.3.8","83.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91874518","3.1.5.3.9","7.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","45 to 54 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91874519","3.1.5.3.10","7.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Total labour force","Number","223","units ","0","v91874520","3.1.6.1.1","20010","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Employed","Number","223","units ","0","v91874521","3.1.6.1.2","12390","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Unemployed","Number","223","units ","0","v91874522","3.1.6.1.3","1690","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Not in labour force","Number","223","units ","0","v91874523","3.1.6.1.4","5660","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Participation rate","Percent","239","units ","0","v91874524","3.1.6.1.5","71.4","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91874525","3.1.6.1.6","71.3","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Employment Rate","Percent","239","units ","0","v91874526","3.1.6.1.7","62.8","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91874527","3.1.6.1.8","62.8","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Unemployment rate","Percent","239","units ","0","v91874528","3.1.6.1.9","12.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91874529","3.1.6.1.10","12.0","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91874530","3.1.6.2.1","4700","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Persons with disabilities","Employed","Number","223","units ","0","v91874531","3.1.6.2.2","1770","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91874532","3.1.6.2.3","430","E","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91874533","3.1.6.2.4","2300","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91874534","3.1.6.2.5","48.9","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","55 to 64 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91874535","3.1.6.2.6","48.9","","","","1"
